Reveiw,Rating
GoodREAD MORE,5
Metal is not hardREAD MORE,3
GoodREAD MORE,3
NiceREAD MORE,5
Really amazingREAD MORE,5
Ok but case was damaged i was in hurry so haven't request for replacementREAD MORE,3
Usefull for maintenance of small components.READ MORE,3
Worth itREAD MORE,5
Too small and the cover is damagedREAD MORE,1
Very  good  prodectREAD MORE,5
Good product... Value for moneyREAD MORE,5
GoodREAD MORE,4
Just okREAD MORE,3
nice productREAD MORE,5
GoodREAD MORE,4
Small but use full tool kitREAD MORE,4
Don't waste your moneyREAD MORE,1
Good productREAD MORE,5
"Good,But it can't use for big products usable only for small screesREAD MORE",3
Good priceREAD MORE,5
NiceREAD MORE,5
NiceREAD MORE,5
SuperREAD MORE,4
SuperREAD MORE,5
Very goodREAD MORE,5
Just okayREAD MORE,3
"Product is good, but magnetic power is very low.READ MORE",3
Very very nice productREAD MORE,5
Not badREAD MORE,4
Smaller than expectedREAD MORE,4
Not bad Worth for moneyREAD MORE,4
GoodREAD MORE,4
Use it for repairing toys and some electronic gadgets. Good 👍👍READ MORE,4
Nice product 👌👌👌READ MORE,5
BestREAD MORE,5
GoodREAD MORE,4
WastREAD MORE,1
ExcellentREAD MORE,5
Product quantity not goodREAD MORE,1
Very vert cheapREAD MORE,1
Worst product for homeREAD MORE,1
Worst product for homeREAD MORE,1
This is small toolREAD MORE,1
One tools missing but very good product.READ MORE,5
Great product best quality I really like it this product is most useful product in our regular uses so guys hurry up buy it and suggest it because this product is so useful so grateful I really satisfied and guys has a great best on usetivityREAD MORE,5
Bakwas what happened to Flipkart sometimes flipkart disappoints me.Really bad product.READ MORE,1
Delivery man was superb...reach the product before time ...his behaviour was too good .thanks flipkartREAD MORE,5
Value of the moneyThis products Love you 😘flipkartREAD MORE,5
GoodREAD MORE,3
GoodREAD MORE,4
God product and helpful toolsREAD MORE,3
It's very small in size don't buy this very bad experience with this I thought it will  be good but it's very poor qualityREAD MORE,1
Nice product 1type of bit was missingIts value for moneyREAD MORE,5
Nice product in this priceREAD MORE,5
Its suitable for hand watch or small gadgets repairREAD MORE,4
GoodREAD MORE,5
Product is good with priceREAD MORE,3
Very nice product and cost is very normal thanks for flipkart serviceREAD MORE,5
WasteREAD MORE,1
OkREAD MORE,5
Very smallBut..Very good productREAD MORE,5
Please do not buy this... I ordered it to open my laptop but there is no screw in it to open the laptop...READ MORE,1
Very useful setREAD MORE,5
Amazing product Value for moneyREAD MORE,5
Just ok.  Selvaraj   TrichyREAD MORE,4
SuperREAD MORE,5
Very nice very goodREAD MORE,5
Very nice super must buy it but magnetic power low I  like itREAD MORE,4
Average product.READ MORE,4
It's not goodREAD MORE,1
NiceREAD MORE,4
That is very small do not buyREAD MORE,3
GoodREAD MORE,5
GoodREAD MORE,4
Damage pieceREAD MORE,1
Product quality is very badREAD MORE,1
Not as I expected. Product's size is very small.READ MORE,1
NycREAD MORE,5
Very small sizeREAD MORE,1
Wonderful product tq flipkartREAD MORE,5
AverageREAD MORE,3
AverageREAD MORE,3
V good proudREAD MORE,4
Very good I'm happy with this productREAD MORE,5
Good product ????READ MORE,5
NiceREAD MORE,4
Compromising in qualityREAD MORE,3
Very niceREAD MORE,5
Useful toolkitREAD MORE,4
Value  for moneyREAD MORE,4
Good conditionREAD MORE,5
Very small but ok .READ MORE,5
Received defective and broken piece. Didn't expect this from Flipkart. Reasonable for 99rs.READ MORE,3
Good best value for moneyREAD MORE,3
Perfectly not support in holderREAD MORE,1
NiceREAD MORE,5
OkREAD MORE,5
Most product best qualityREAD MORE,5
AverageREAD MORE,3
Not as expected disappointedREAD MORE,1
Great productREAD MORE,3
Great productREAD MORE,3
Waste of moneyREAD MORE,1
Nice productREAD MORE,4
Good 😊 easy to use 👍READ MORE,4
ExcellentREAD MORE,5
Simply superREAD MORE,4
I am happyREAD MORE,5
The screw driver handle is also turning while we twisting a screw. It's so badly build in quality.READ MORE,1
"Not good enough, not for professional,READ MORE",2
Very poor qualityREAD MORE,1
Useless....very  small in size.READ MORE,1
Good producREAD MORE,5
Very worst qwality wast of moneyREAD MORE,1
Nice ProductREAD MORE,5
Poor qualityREAD MORE,2
Awesome productREAD MORE,5
Totally it was  nice productREAD MORE,4
This is very small as compaired to my hand😤😤READ MORE,1
NiceREAD MORE,4
GoodREAD MORE,5
GoodREAD MORE,5
SupprREAD MORE,5
As i think it is very useful and fine i am glad to buy this ...at 120rs. Easy to use and all type of screw can be fixed easily......READ MORE,5
Best product but smallREAD MORE,5
Quality is ok okREAD MORE,3
Good👍👍READ MORE,5
Only 99 rupees this price is good but product is very goodREAD MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
Very nice productREAD MORE,5
It is very small but little usefulJust okayREAD MORE,3
To much small products.READ MORE,1
Just usedREAD MORE,1
This  item  is very much goodREAD MORE,5
Nice podcat and nice qualityREAD MORE,5
Super and ThanksREAD MORE,5
Value for money !But plastic cover is buckbass and low quality !The plastic cover was broken one side when i received !Design is very good and all things are available ! Easy to use & cheap and best !READ MORE,3
The casing is defective.READ MORE,3
So useful 👍READ MORE,5
Very very good product but small but very good productREAD MORE,5
"Its good ,but very small productREAD MORE",3
GoodREAD MORE,5
Good product....I am satisfied......READ MORE,5
Very Nice ProductREAD MORE,5
Best prodactREAD MORE,5
ExcellentREAD MORE,5
Miss productREAD MORE,1
Very niceREAD MORE,5
Not good qualityREAD MORE,2
Good in that priceREAD MORE,3
Good in that priceREAD MORE,3
GoodREAD MORE,5
GoodREAD MORE,3
The object is very useful but its body was slightly bentREAD MORE,5
BestREAD MORE,5
GoodREAD MORE,5
"It was broken and it was small, smallREAD MORE",3
Low price &best dealMust buyHave all the commonlyUsed bitGood quality handle and bitsREAD MORE,5
Prdoct batREAD MORE,1
Super 👍READ MORE,5
SuperREAD MORE,5
Very good productREAD MORE,4
It was a wrong order by me. I was looking for screw driver. But it is for Hardware mechanic. No comments.READ MORE,3
Good productusREAD MORE,4
Screws size is very shortREAD MORE,2
GoodREAD MORE,5
Bad qualityREAD MORE,1
LowestREAD MORE,5
SuperREAD MORE,5
Good prodacktREAD MORE,5
GoodREAD MORE,4
WorstREAD MORE,1
Bad productREAD MORE,3
Thank you flipkart and mateen maqbul pathanREAD MORE,5
OkREAD MORE,5
Superb product.READ MORE,5
Very helpfulREAD MORE,4
Good oneREAD MORE,5
"Fast delivery, quality of product is according to its price.use it omly for easy works such as toys,switch,lap,phone..etc..worth the money though.!READ MORE",5
Good 👍👍👌👌READ MORE,5
Good 👍👍👌👌READ MORE,5
Some pieces not finished allREAD MORE,1
Amazing productREAD MORE,4
Good screw driver set for micro screw and for toy's screw.READ MORE,4
"Not good product, Don't buy 😠READ MORE",1
It's goodREAD MORE,2
Very good productREAD MORE,5
Amazing productREAD MORE,5
Was okayREAD MORE,3
Nice packing with finishing...READ MORE,5
Nice toolsREAD MORE,5
Very bad qualityREAD MORE,1
Good awesome useful forREAD MORE,5
Worst product.....READ MORE,1
Very Good product.I like itREAD MORE,5
GoodREAD MORE,3
Very small size don't buy this productREAD MORE,2
I like it so much Good Quality It amazing 👏READ MORE,5
Best qualityREAD MORE,5
GoodREAD MORE,4
GoodREAD MORE,4
Worth itREAD MORE,5
Some what betterREAD MORE,3
NiceREAD MORE,5
GoodREAD MORE,5
Very nice productREAD MORE,5
GreatREAD MORE,3
Very good itemREAD MORE,5
GoodREAD MORE,5
It's too good for usingREAD MORE,5
It's too good for usingREAD MORE,5
Good quality and most of square in orderREAD MORE,5
Good for light workREAD MORE,3
GoodREAD MORE,3
Good but small size and very fast delivery .thanksREAD MORE,5
Nice 👍READ MORE,4
Very basic quality and for basic use no magnatic attachmentsREAD MORE,3
Ok .READ MORE,4
GoodREAD MORE,5
OkREAD MORE,2
Good nd sharp...READ MORE,3
Good productsREAD MORE,5
Waste of moneyREAD MORE,1
Very bad productREAD MORE,1
Over price...😠😠😠READ MORE,4
Good productREAD MORE,5
Verry niceREAD MORE,5
Late delivery but good productREAD MORE,5
SimpleREAD MORE,5
Handl material may betterREAD MORE,3
But it is smallREAD MORE,3
Worth buy...good product...nice...READ MORE,5
A good product but cannot be used for big things. It is only usable in small items like to tight small screw or mobiles etc.READ MORE,4
GoodREAD MORE,5
Low price & good products Batt colletty is mideamREAD MORE,5
It is not usable in real life.not strongREAD MORE,1
Quality- product- price all very good....👍👍👍👍👍READ MORE,5
NiceREAD MORE,5
Best product and very strongREAD MORE,5
Good dellevriREAD MORE,4
Good dellevriREAD MORE,4
GoodREAD MORE,4
OkREAD MORE,5
Ok for the price I got it forREAD MORE,3
GoodREAD MORE,5
It's too small peiceREAD MORE,2
Low. QualityREAD MORE,3
AmazingREAD MORE,5
SuperREAD MORE,4
"Value for money,  nice and very handy comfortable alsoREAD MORE",5
Good productREAD MORE,4
GoodREAD MORE,5
AwesomeREAD MORE,3
Good but not badREAD MORE,5
Good toll kit and Very faster delivery📮READ MORE,5
The tips are not very durable.The magnet in the driver was not working when I received the productREAD MORE,2
Nice productREAD MORE,5
Very worst don't buyREAD MORE,2
VERY BADREAD MORE,1
Nice prodectREAD MORE,5
Nice prodectREAD MORE,5
Good quality ....but i received damage body. Plz take care delivery agent.READ MORE,5
okokREAD MORE,5
Very bad kitREAD MORE,1
Nice productREAD MORE,5
Not useful. Slips easily while rotatingREAD MORE,1
SuperbREAD MORE,5
Good screwdriversREAD MORE,4
SuperREAD MORE,4
Its good but size is very small its like your hand palm sizeREAD MORE,4
GoodREAD MORE,5
Beautiful productREAD MORE,5
Great product must buy...!!very useful at a very reasonable price.READ MORE,5
Good 👍READ MORE,5
GoodREAD MORE,3
It's a sumall size of productREAD MORE,1
Unsatisfactory due to the product should be properly in safety cartoon packing.READ MORE,1
ExcellentREAD MORE,5
"Just OK,not for Professional usersREAD MORE",3
GoodREAD MORE,5
Nice broREAD MORE,5
Very good qualityREAD MORE,5
Very niceREAD MORE,5
very GoodREAD MORE,5
"Strictly not for Heavy Tasks1) there is 30 screw heads in the box2) Heads are top notch quality3) Handle made up of plastic and rubber. we can use it for electrical and electronics as well, but definitely not for heavy tasks. putting huge pressure over the handle leads to buckling.READ MORE",4
Worth for moneyREAD MORE,4
NICE BUT LITTLEREAD MORE,3
GoodREAD MORE,5
GoodREAD MORE,5
Definitely a value for money item. Quality is better than I expected for a toolkit under 100Rs.READ MORE,5
All  friend this product is Not goodREAD MORE,1
Good one in this priceREAD MORE,5
Quality Not goodREAD MORE,1
Nice lookingREAD MORE,5
GoodREAD MORE,4
Good but small in sizeREAD MORE,5
Nice productsREAD MORE,5
Size is very smallREAD MORE,5
Not bad in this priceREAD MORE,5
NiceREAD MORE,5
Waste product do not buy this ItemREAD MORE,2
Good product very useful and easy to carryREAD MORE,5
NiceREAD MORE,5
NiceREAD MORE,5
GoodREAD MORE,3
Good Quality as respect to priceREAD MORE,4
Good quality awsome product I bought at rs 119 with delivery charges 40rs plus .I think size should be little bit big because it's small but good product under this range thank flipcart for this awesome priceREAD MORE,5
GoodREAD MORE,4
NiceREAD MORE,5
Low quality productREAD MORE,3
Nice productREAD MORE,5
Good but features arr so badREAD MORE,3
GoodREAD MORE,4
Good tool boxREAD MORE,5
Good product .. you can  open any electronic device ..esey to use .READ MORE,4
Generally Normal quality.READ MORE,1
"Quite Good for value for money, It's attachment magnetic feature is very poor qualityBut still it's working goodREAD MORE",3
Not for normal home uses only for small thing .READ MORE,3
Value of moneyREAD MORE,5
Good productREAD MORE,4
Only 30 picREAD MORE,2
Nice.but.very small.READ MORE,3
Very Bad Quality when this use then not work this useless productREAD MORE,1
I received broken product......packing was not good......and three piece of screw was missing......two piece of screw was same......so I am not happy with thisREAD MORE,1
Really very useful and every house should have this product. Price is also low for such nice productsREAD MORE,5
Good productREAD MORE,5
Cheap productREAD MORE,1
Nice but very smallREAD MORE,3
good product and fast moneyREAD MORE,5
I satisfied with this product....... 😍😍😍READ MORE,4
Nice productREAD MORE,5
Very very super screwdriver flipkart thank youREAD MORE,4
Poor quality material .....READ MORE,3
Very good productREAD MORE,5
Worth of money.READ MORE,5
NiceREAD MORE,5
Nice qualityREAD MORE,5
NiceREAD MORE,5
Product is good but I have received damaged product and I posted replacement for it but didn't received...now I am using damaged product which is not even working fine.READ MORE,1
Very good productREAD MORE,5
Very good productREAD MORE,5
Very bad productsREAD MORE,2
Nice product but little small size n awesome deliver dREAD MORE,5
Good productsREAD MORE,5
NiceREAD MORE,5
Product are smallREAD MORE,3
NiceREAD MORE,4
"Simply awesome,  and delivery boy 🤩READ MORE",5
Nice product and fast deliveryREAD MORE,5
"Product is Okay, and Value for Money.Size is small.Extension bar is written on box, but not provided.The socket rotates alone and rubber handle remain in hand for tight screws.READ MORE",4
Many sets missing Sqrew driver bendREAD MORE,5
Superb...READ MORE,5
GoodREAD MORE,4
Itz very helpful bcz itz hving 32 type of veriety screwdrivers available...READ MORE,4
OkREAD MORE,4
Broken item received and quality is very poor.READ MORE,1
Quality is not as expected. Tip of the screw driver bends or damages while little forcefully used.Not suitable for regular users.May be fit for rare usageREAD MORE,2
GoodREAD MORE,5
Very small size as mobile screw driveREAD MORE,1
SuperREAD MORE,5
SuperREAD MORE,5
Good productREAD MORE,5
Easy to use.READ MORE,4
Overall good thanks flipkartREAD MORE,5
FantasticREAD MORE,5
